HABIT,GROUP,DATE,DAY,TIME,VALUE,NOTE
Migraine,,20201225,FRI,16.7.36,,Woke up still sleepy despite having slept well, snoozed for a couple of hours in  the sofa. Still felt heavy and noticed signs of likely migraine. Took ST around 12 as earlier in the day is usually better.
Migraine,,20201209,WED,22.27.9,,Woke at 2am with pretty bad headache and took ST to be able to sleep - felt the beginning of it when I went to bed but paracetamol didn’t help this time.
Migraine,,20201203,THU,12.0.0,,Woke up with headache for no particular reason. Took ST around 8am.
Migraine,,20201120,FRI,7.52.49,,Woke with headache again. Took ST at 8am.
Migraine,,20201119,THU,8.42.3,,Woke up with headache, took ST at 6:20am and managed an hour more sleep.
Migraine,,20201111,WED,6.36.31,,Awoke with headache. Took ST at 7am.
Migraine,,20201106,FRI,9.36.24,,Woke up with mild but persistent headache. Paracetamol didn’t help. Took ST at 9:30. Stressful work yesterday.
Migraine,,20201101,SUN,12.0.0,,Headache all night but could sleep. Took ST in the morning. Day after returning from Cornwall.
Migraine,,20201030,FRI,12.0.0,,Headache in the evening, took ST maybe 10pm. Combination of muscle ache from walking in Cornwall and eating too much. Had a glass of Sherry in the afternoon on arriving at hotel too.
Migraine,,20201025,SUN,8.11.0,,Woke up with headache, took ST at 9am. Tried SF yesterday.
Migraine,,20201021,WED,19.41.27,,Unexpectedly got bad headache in the evening. Took ST at 6pm.
Migraine,,20201015,THU,9.20.28,,Woke with beginning headache and took ST at 4am. WFH is stressful and not sleeping well.
Migraine,,20201007,WED,23.0.34,,Stubborn headache from morning refused to go away despite a nap. Took ST around 2pm.
Migraine,,20201006,TUE,21.6.7,,Woke with slight headache around 4am, no idea why. Took ST and slept until 8am.
Migraine,,20200910,THU,21.44.14,,Evening headache for no reason - took ST around 9pm
Migraine,,20200905,SAT,12.0.0,,We to play poker at a party, had only one beer but started to get a headache and took ST.
Migraine,,20200826,WED,12.0.0,,Headache started again in evening - took ST 
Migraine,,20200826,WED,8.18.48,,Woke up with budding headache, took ST around 8. Slept poorly two nights ago, had minor headache yesterday but used otc painkiller and it went away before bed. Still came back over night, despite good sleep.
Migraine,,20200821,FRI,15.24.12,,Woke with budding headache around 5am, took ST and went back to sleep for a few hours. Have been unusually sleepy despite sleeping well.
Migraine,,20200731,FRI,12.0.0,,Stressed about support at work.
Migraine,,20200721,TUE,12.0.0,,Mild headache started during return flight from Spain so took ST early.
Migraine,,20200717,FRI,12.55.1,,Flying to Girona via Orkney 
Migraine,,20200716,THU,12.0.0,,Probably due to eating too rich food
Migraine,,20200708,WED,15.41.42,,Came back in the morning.
Migraine,,20200707,TUE,12.0.0,,Evening, got bad despite recognising early and trying exercise+food+nap. Felt sleepy in afternoon for no reason.
Migraine,,20200410,FRI,9.20.10,,Woke up with migraine. Felt bloated after eating spaghetti carbonara last night. Took ST at 7am.
Migraine,,20200307,SAT,14.28.58,,Creeping headache from mid-morning. Setting up new flat. Took ST at 13:00.
Migraine,,20200226,WED,11.44.33,,woke up with headache. probably attributable to anticipation about cover support for the first time. bad commute didn’t help. took ST around 10am.
Migraine,,20200203,MON,12.0.0,,Felt really tired in the afternoon. Probably due to aftermath of cold. Developed headache and took ST around 17:00 before heading to a friends party.
Migraine,,20200202,SUN,12.0.0,,Cold caused blocked sinuses - woke up with budding headache. Took ST around 10am.
Migraine,,20200129,WED,14.33.23,,Got flu, woke with increasing headache. Took ST around 9am.
Migraine,,20200124,FRI,12.0.0,,Flight to Sweden. Headache increased after landing on the way to rental car. Took ST around 15:00.
Migraine,,20200107,TUE,12.0.0,,Developed headache in morning for no apparent reason. Took ST around 10am.
Migraine,,20200103,FRI,20.0.29,,Woke up with bad headache. Attributable to car from airport previous night. Took ST at 6:30am.
Migraine,,20191231,TUE,20.40.38,,Long day looking at pyramids. Sauna in evening. Got headache. Want to go to new year dinner. Took ST around 9pm.
Migraine,,20191228,SAT,5.29.15,,Seemingly for no good reason at all, woke up with headache. Perhaps because boat started moving at 4am and strange dreams. Took ST at 7:20.
Migraine,,20191224,TUE,10.0.0,,Migraine recurred later in the day after first excursion in Luxor. Took ST in afternoon/evening.
Migraine,,20191223,MON,13.59.9,,Rough taxi ride to airport. started getting severe headache. Took ST around 1pm.
Migraine,,20191221,SAT,12.0.0,,Started getting headache in morning. First day of Christmas vacation. Took ST around 1pm.
Migraine,,20191216,MON,12.0.0,,Headache in evening. Took ST at 6:30.
Migraine,,20191211,WED,12.0.0,,Headache came back towards evening. Took ST at 9pm.
Migraine,,20191210,TUE,12.0.0,,Headache in evening and team dinner with new team at new job. Took ST at 8pm.
Migraine,,20191204,WED,14.12.14,,Very mild headache since late morning. Late lunch. Might have passed but rather not take chances. 2nd day at new job. Took ST at 2pm, as better early than late.
Migraine,,20191130,SAT,9.10.33,,Woke up with headache. Took ST at 9am. Related to 2.5h run yesterday and subsequent knee pain.
Migraine,,20191127,WED,12.0.0,,Woke up with increasing headache, took ST around 10am. Had one glass of white wine evening before.
Migraine,,20191121,THU,17.23.32,,Headache since late morning for no apparent reason. Had excellent sleep. Took ST at 5pm.
Migraine,,20191120,WED,15.43.11,,Skipped breakfast, spent morning in front of pc, got headache around noon. Took ST at 4pm.
Migraine,,20191115,FRI,7.55.13,,Awoke with headache. Frustrating dreams. Monomaniacal thoughts. Tunes popping into mind. Perhaps because of playing frustrating game. Took ST at 8am. 
Migraine,,20191106,WED,12.0.0,,Budding headache developed around noon for no apparent reason save that I had stayed home and in front of the computer. Took ST around 2pm.
Migraine,,20191101,FRI,10.25.8,,Woke up with headache, took ST around 8am. Started yesterday after shooting for no particular reason I can tell.
Migraine,,20191026,SAT,12.54.26,,Woke up with headache, took ST at 10am. Ran 15k yesterday, had two drinks and watched film.
Migraine,,20191004,FRI,15.55.44,,Migraine from yesterday remained through the night. Took ST at 8am.
Migraine,,20191003,THU,13.0.10,,Headache back at noon, if a bit milder. Took second ST at 12:45.
Migraine,,20191003,THU,11.32.17,,Nervous about resigning from job. Woke up with sharp pain in center of the head. Took ST at 8am. Pain lessened but remained around noon.
Migraine,,20190926,THU,23.5.21,,Morning after returning from Vienna: migraine returned (or started to) for the third time. Took ST around 11am.
Migraine,,20190925,WED,16.13.39,,Late in the day travelling to airport feel hints of migraine returning. Took ST as earlier is better than later and have flight to survive.
Migraine,,20190925,WED,3.16.25,,Ate and drank (much coffee, only 2.5 beer total) far too much the day before. Also walked a lot in Graz. Got headache in late evening. Not hungover feeling. Woke up around 4am with splitting headache. Took ST.
Migraine,,20190916,MON,9.25.49,,Woke up with headache and tried paracetamol plus two hours of sleep. Some pain remained at 8:00 so took ST. Weather has been yo-yo:big between hot and cold. Sunday clay shooting. Had no alcohol whatsoever.
Migraine,,20190912,THU,12.0.0,,Worked from home in morning. Developed headache. Almost went away with paracetamol but came back. Took ST around noon.
Migraine,,20190907,SAT,9.29.59,,Oddly woke up with headache after strange dream involving grandfather and some foot disease. Pain increased in spite of taking paracetamol and going back to sleep. Not feeling stress. weather became cooler this week, Autumn started. Took ST.
Migraine,,20190808,THU,18.8.9,,Returned from Sweden; mild headache on going to bed; woke up with mild but migraine type headache; took ST.
Migraine,,20190731,WED,16.11.39,,So-so sleep last two days, maybe heat. Started getting slight headache around noon and took ST because busy day ahead.
Migraine,,20190629,SAT,12.0.0,,Slept poorly and felt increasing pain in late morning. Took ST. Sharp pains returned from time to time during the day, mainly in right temple. Took ST again in late afternoon. Mercifully, the problem went away during the evening. Contemplating divorce.
Migraine,,20190628,FRI,12.0.0,,Argument with Rie. Took ST in early evening.
Migraine,,20190614,FRI,18.6.5,,Early headache did not go away with gym, took ST at noon
Migraine,,20190608,SAT,20.7.35,,Headache came back in the morning so took ST again
Migraine,,20190607,FRI,12.0.0,,Headache in evening, took sumatriptan
Migraine,,20190602,SUN,7.42.58,,Woke up with headache so took ST. Most likely because weather became a lot hotter, but also slightly busy weekend.
Migraine,,20190524,FRI,23.48.43,,Light headache thu evening did not go away over night or after gym so took sumatriptan near noon
Migraine,,20190511,SAT,12.0.0,,Muscle ache in the morning lead to mild yet persistent headache that would likely have escalated in the evening - took ST around noon
Migraine,,20190505,SUN,8.21.6,,Yesterday clay shooting and pub lunch. Had only one beer. Slight headache in the evening so took paracetamol. Later took ibuprofen and went to bed about 23:20. Woke up with slight headache which increased. Took ST.
Migraine,,20190427,SAT,12.0.0,,Long trip to cinema at 13:00, 3h film with two beers, then glass of white wine at a delicatessen with delicious cheese. I felt fine after movie but migraine began on exiting the cheese shop. Took sumatriptan which helped a little bit I kept feeling sickly from 6pm until 10pm. The trip home was problematic and noisy, which didn’t help.
Migraine,,20190419,FRI,14.6.56,,Woke up with a bad hangover and possibly stomach problem from seafood yesterday. Threw up. Went clay shooting. Nausea disappeared but headache started increasing so took sumatriptan around 1pm.
Migraine,,20190412,FRI,15.39.3,,Significant muscle ache after Wednesday bouldering session - developed headache during late morning. Increasing over the day. Took sumatriptan at 3:30pm.
Migraine,,20190412,FRI,12.0.0,,Muscle ache from wed bouldering session
Migraine,,20190406,SAT,18.44.54,,Woke up with headache after poor sleep and took sumatriptan.
Migraine,,20190405,FRI,19.53.5,,Migraine after flight and rental car ride. Took sumatriptan at 12:00. Migraine came back after massage 17:00 before meeting sister and family. Took sumatriptan again. 
Migraine,,20190405,FRI,12.0.0,,Edinburgh flight and rental car, and coordinating meeting with sister were all stressful.
Migraine,,20190331,SUN,10.6.39,,Woke with headache, took sumatriptan at 9am.
Migraine,,20190318,MON,7.44.8,,Headache began Sunday after clay shooting and after a glass of red wine. Tried normal painkiller and sleep but still present in the morning. Took sumatriptan.
Migraine,,20190315,FRI,12.0.0,,Mild but increasing headache. Took sumatriptan in the afternoon.
Migraine,,20190310,SUN,9.33.37,,Sat had three drinks while watching extended LotR felt fine but then got a headache, bad sex, headache increasing in the morning, took sumatriptan
Migraine,,20190302,SAT,9.57.16,,Friday weight lifting. Headache in the afternoon. Did not pass over night so took imigran in the morning.
Migraine,,20181231,MON,22.57.26,,Depressed with my shitty marriage and family relations. Went to bed with a headache and woke up with it too.
Migraine,,20181201,SAT,5.20.29,,In spite of imigran headache did not pass over night. Woke up with increasing pain and took again at 6am. Slept a bit. Headache soon came back. In the afternoon I took imigran again. Headache is gone for now.
Migraine,,20181130,FRI,5.20.29,,Felt slow most of the day. Creeping headache in the evening quickly increased. Took imigran, played a bit computer game, went to bed. Recently: due to cold medication a lot of paracetamol. Some milk chocolate. Due to bad cold no exercise in a week. Contact lenses old. Note: headache never quite passed and woke with increasing pain.
Migraine,,20181116,FRI,16.9.56,,Muscle ache associated headache from yesterday remained lightly in the morning but increased slowly. 
Migraine,,20181106,TUE,14.48.18,,Woke up fine but in the morning felt sharp pain behind right eye as bad sign. Went running in the gym and though the problem disappeared, but in the afternoon had an increasing headache (not sharp pain) and took imigran at about 14:30. Day before was normal 5k run. Last few days had consumed occasional Halloween sweets.
Migraine,,20181027,SAT,16.57.16,,Slept well and long. Played X-com game for a few hours. Noticed tenseness and hint of headache so stopped. Went to read at cafe. Suddenly pain developed into sharp pang in right side behind the eye. Tried to relax but nausea and discomfort made reading impossible. Took imigran.
Migraine,,20181025,THU,16.57.16,,Woke up with headache so took imigran. Probably triggered by muscle ache from going back to the gym after long hiatus and vacation. Rie back and snoring reduced quality of sleep too.
Migraine,,20181013,SAT,3.32.38,,long car ride with in-laws on winding roads and partially high altitude - took triptan before bed. Next day almost repeated experience but after high altitude hiking took ibuprofen twice and managed to control migraine (avoided alcohol to the chagrin of in-laws)
Migraine,,20181009,TUE,4.9.34,,travelling, poor sleep, and then had a few drinks (no excess) with friends evening before. After taking sumatriptan around 3am slept until 11am, however woke up with a slowly increasing headache and eventually had to take sumatriptan again around 1pm.
Migraine,,20180930,SUN,11.25.53,,Sat: movie and beer, annoyed at Rie, mild migraine started and did not go away over night.
Migraine,,20180922,SAT,8.28.51,,On Friday messed around with new iPhone, played assassins creed, watched dead pool 2. Woke up with mild migraine that would most likely have increased and ruined my day, so took sumatriptan.
Migraine,,20180829,WED,0.0.0,,started morning. Had dark chocolate late prev evening.
